"NEW.ID","CID","GROUP","BGD.MORALITY","BGD.TOTAL","BGD.SPECCODE","BGD.MORPROP","BGD.MORVIRTPROP","BGD.SPECPROP","RAG.ORDER","RAG.CHECK","DG.ORDER","DG.CHECK","CHILDREN","MAT","DIEPUN","OMNI.BG","MORINDEX","TYPE","SELF","RAG","Y"
52,754,"Huatasani",3,5,1,0.6,0.8,0.2,1,0,0,NA,1,0,0.5,1,0,"DG.LOCAL",0,0,NA
52,754,"Huatasani",3,5,1,0.6,0.8,0.2,1,0,0,NA,1,0,0.5,1,0,"DG.SELF",1,0,NA
53,1294,"Kananga",2,5,2,0.4,1,0.4,0,NA,0,1,2,1,1,1,2.66666666666667,"RAG.LOCAL",0,1,NA
53,1294,"Kananga",2,5,2,0.4,1,0.4,0,NA,0,1,2,1,1,1,2.66666666666667,"RAG.SELF",1,1,NA
53,1294,"Kananga",2,5,2,0.4,1,0.4,0,NA,0,1,2,1,1,1,2.66666666666667,"DG.LOCAL",0,0,6
53,1294,"Kananga",2,5,2,0.4,1,0.4,0,NA,0,1,2,1,1,1,2.66666666666667,"DG.SELF",1,0,4
54,755,"Huatasani",2,3,1,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,NA,NA,1,1,1,1.33333333333333,"RAG.LOCAL",0,1,13
54,755,"Huatasani",2,3,1,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,NA,NA,1,1,1,1.33333333333333,"RAG.SELF",1,1,16
54,755,"Huatasani",2,3,1,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,NA,NA,1,1,1,1.33333333333333,"DG.LOCAL",0,0,NA
54,755,"Huatasani",2,3,1,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,NA,NA,1,1,1,1.33333333333333,"DG.SELF",1,0,NA
55,1295,"Kananga",0,5,1,0,0.6,0.2,0,NA,1,0,6,1,0,1,1,"RAG.LOCAL",0,1,NA
55,1295,"Kananga",0,5,1,0,0.6,0.2,0,NA,1,0,6,1,0,1,1,"RAG.SELF",1,1,NA
55,1295,"Kananga",0,5,1,0,0.6,0.2,0,NA,1,0,6,1,0,1,1,"DG.LOCAL",0,0,8
55,1295,"Kananga",0,5,1,0,0.6,0.2,0,NA,1,0,6,1,0,1,1,"DG.SELF",1,0,0
56,1296,"Kananga",2,5,2,0.4,0.6,0.4,0,NA,0,0,4,1,0.5,1,2,"RAG.LOCAL",0,1,NA
56,1296,"Kananga",2,5,2,0.4,0.6,0.4,0,NA,0,0,4,1,0.5,1,2,"RAG.SELF",1,1,NA
56,1296,"Kananga",2,5,2,0.4,0.6,0.4,0,NA,0,0,4,1,0.5,1,2,"DG.LOCAL",0,0,NA
56,1296,"Kananga",2,5,2,0.4,0.6,0.4,0,NA,0,0,4,1,0.5,1,2,"DG.SELF",1,0,NA
57,756,"Huatasani",3,5,3,0.6,1,0.6,0,0,0,NA,2,1,1,1,2.66666666666667,"RAG.LOCAL",0,1,15
57,756,"Huatasani",3,5,3,0.6,1,0.6,0,0,0,NA,2,1,1,1,2.66666666666667,"RAG.SELF",1,1,8
57,756,"Huatasani",3,5,3,0.6,1,0.6,0,0,0,NA,2,1,1,1,2.66666666666667,"DG.LOCAL",0,0,NA
57,756,"Huatasani",3,5,3,0.6,1,0.6,0,0,0,NA,2,1,1,1,2.66666666666667,"DG.SELF",1,0,NA
58,1297,"Kananga",4,5,1,0.8,0.8,0.2,0,NA,0,0,6,1,1,1,2.33333333333333,"RAG.LOCAL",0,1,NA
58,1297,"Kananga",4,5,1,0.8,0.8,0.2,0,NA,0,0,6,1,1,1,2.33333333333333,"RAG.SELF",1,1,NA
58,1297,"Kananga",4,5,1,0.8,0.8,0.2,0,NA,0,0,6,1,1,1,2.33333333333333,"DG.LOCAL",0,0,NA
58,1297,"Kananga",4,5,1,0.8,0.8,0.2,0,NA,0,0,6,1,1,1,2.33333333333333,"DG.SELF",1,0,NA
59,757,"Huatasani",0,2,0,0,0,0,1,0,0,NA,0,1,0,1,0,"RAG.LOCAL",0,1,15
59,757,"Huatasani",0,2,0,0,0,0,1,0,0,NA,0,1,0,1,0,"RAG.SELF",1,1,16
59,757,"Huatasani",0,2,0,0,0,0,1,0,0,NA,0,1,0,1,0,"DG.LOCAL",0,0,NA
59,757,"Huatasani",0,2,0,0,0,0,1,0,0,NA,0,1,0,1,0,"DG.SELF",1,0,NA
60,1298,"Kananga",2,5,2,0.4,0.6,0.4,0,NA,1,1,9,1,1,1,1,"RAG.LOCAL",0,1,NA
60,1298,"Kananga",2,5,2,0.4,0.6,0.4,0,NA,1,1,9,1,1,1,1,"RAG.SELF",1,1,NA
60,1298,"Kananga",2,5,2,0.4,0.6,0.4,0,NA,1,1,9,1,1,1,1,"DG.LOCAL",0,0,8
60,1298,"Kananga",2,5,2,0.4,0.6,0.4,0,NA,1,1,9,1,1,1,1,"DG.SELF",1,0,7
61,758,"Huatasani",NA,NA,NA,NA,NA,NA,0,0,0,NA,5,0,1,1,0.666666666666667,"RAG.LOCAL",0,1,NA
61,758,"Huatasani",NA,NA,NA,NA,NA,NA,0,0,0,NA,5,0,1,1,0.666666666666667,"RAG.SELF",1,1,NA
61,758,"Huatasani",NA,NA,NA,NA,NA,NA,0,0,0,NA,5,0,1,1,0.666666666666667,"DG.LOCAL",0,0,NA
61,758,"Huatasani",NA,NA,NA,NA,NA,NA,0,0,0,NA,5,0,1,1,0.666666666666667,"DG.SELF",1,0,NA
62,1299,"Kananga",3,5,2,0.6,0.8,0.4,0,NA,0,0,5,1,0,0,0.333333333333333,"RAG.LOCAL",0,1,NA
62,1299,"Kananga",3,5,2,0.6,0.8,0.4,0,NA,0,0,5,1,0,0,0.333333333333333,"RAG.SELF",1,1,NA
62,1299,"Kananga",3,5,2,0.6,0.8,0.4,0,NA,0,0,5,1,0,0,0.333333333333333,"DG.LOCAL",0,0,2
62,1299,"Kananga",3,5,2,0.6,0.8,0.4,0,NA,0,0,5,1,0,0,0.333333333333333,"DG.SELF",1,0,5
63,1300,"Kananga",1,5,1,0.2,0.8,0.2,0,NA,0,0,1,1,1,1,2,"RAG.LOCAL",0,1,NA
63,1300,"Kananga",1,5,1,0.2,0.8,0.2,0,NA,0,0,1,1,1,1,2,"RAG.SELF",1,1,NA
63,1300,"Kananga",1,5,1,0.2,0.8,0.2,0,NA,0,0,1,1,1,1,2,"DG.LOCAL",0,0,NA
63,1300,"Kananga",1,5,1,0.2,0.8,0.2,0,NA,0,0,1,1,1,1,2,"DG.SELF",1,0,NA
64,759,"Huatasani",2,2,2,1,1,1,0,0,0,NA,2,0,0.5,1,1.33333333333333,"RAG.LOCAL",0,1,6
64,759,"Huatasani",2,2,2,1,1,1,0,0,0,NA,2,0,0.5,1,1.33333333333333,"RAG.SELF",1,1,5
64,759,"Huatasani",2,2,2,1,1,1,0,0,0,NA,2,0,0.5,1,1.33333333333333,"DG.LOCAL",0,0,NA
64,759,"Huatasani",2,2,2,1,1,1,0,0,0,NA,2,0,0.5,1,1.33333333333333,"DG.SELF",1,0,NA
65,1301,"Kananga",3,5,2,0.6,1,0.4,0,NA,0,0,1,1,1,1,3.66666666666667,"RAG.LOCAL",0,1,NA
65,1301,"Kananga",3,5,2,0.6,1,0.4,0,NA,0,0,1,1,1,1,3.66666666666667,"RAG.SELF",1,1,NA
65,1301,"Kananga",3,5,2,0.6,1,0.4,0,NA,0,0,1,1,1,1,3.66666666666667,"DG.LOCAL",0,0,NA
65,1301,"Kananga",3,5,2,0.6,1,0.4,0,NA,0,0,1,1,1,1,3.66666666666667,"DG.SELF",1,0,NA
66,1838,"Hadza",NA,NA,NA,NA,NA,NA,0,NA,1,NA,9,1,NA,NA,NA,"RAG.LOCAL",0,1,7
66,1838,"Hadza",NA,NA,NA,NA,NA,NA,0,NA,1,NA,9,1,NA,NA,NA,"RAG.SELF",1,1,16
66,1838,"Hadza",NA,NA,NA,NA,NA,NA,0,NA,1,NA,9,1,NA,NA,NA,"DG.LOCAL",0,0,5
66,1838,"Hadza",NA,NA,NA,NA,NA,NA,0,NA,1,NA,9,1,NA,NA,NA,"DG.SELF",1,0,5
67,1302,"Kananga",2,5,3,0.4,1,0.6,0,NA,0,0,3,0,1,1,2.33333333333333,"RAG.LOCAL",0,1,NA
67,1302,"Kananga",2,5,3,0.4,1,0.6,0,NA,0,0,3,0,1,1,2.33333333333333,"RAG.SELF",1,1,NA
67,1302,"Kananga",2,5,3,0.4,1,0.6,0,NA,0,0,3,0,1,1,2.33333333333333,"DG.LOCAL",0,0,4
67,1302,"Kananga",2,5,3,0.4,1,0.6,0,NA,0,0,3,0,1,1,2.33333333333333,"DG.SELF",1,0,1
68,1996,"Marajo",1,1,0,1,1,0,1,0,0,NA,1,1,0.5,1,3.33333333333333,"RAG.LOCAL",0,1,16
68,1996,"Marajo",1,1,0,1,1,0,1,0,0,NA,1,1,0.5,1,3.33333333333333,"RAG.SELF",1,1,15
68,1996,"Marajo",1,1,0,1,1,0,1,0,0,NA,1,1,0.5,1,3.33333333333333,"DG.LOCAL",0,0,NA
68,1996,"Marajo",1,1,0,1,1,0,1,0,0,NA,1,1,0.5,1,3.33333333333333,"DG.SELF",1,0,NA
69,366,"Sursurunga",2,5,2,0.4,0.8,0.4,0,0,0,NA,7,0,1,1,2,"RAG.LOCAL",0,1,15
69,366,"Sursurunga",2,5,2,0.4,0.8,0.4,0,0,0,NA,7,0,1,1,2,"RAG.SELF",1,1,13
69,366,"Sursurunga",2,5,2,0.4,0.8,0.4,0,0,0,NA,7,0,1,1,2,"DG.LOCAL",0,0,NA
69,366,"Sursurunga",2,5,2,0.4,0.8,0.4,0,0,0,NA,7,0,1,1,2,"DG.SELF",1,0,NA
70,531,"Turkana",3,5,1,0.6,0.8,0.2,1,0,0,NA,5,0,1,1,2.66666666666667,"RAG.LOCAL",0,1,17
70,531,"Turkana",3,5,1,0.6,0.8,0.2,1,0,0,NA,5,0,1,1,2.66666666666667,"RAG.SELF",1,1,12
70,531,"Turkana",3,5,1,0.6,0.8,0.2,1,0,0,NA,5,0,1,1,2.66666666666667,"DG.LOCAL",0,0,NA
70,531,"Turkana",3,5,1,0.6,0.8,0.2,1,0,0,NA,5,0,1,1,2.66666666666667,"DG.SELF",1,0,NA
71,760,"Huatasani",3,3,1,1,1,0.333333333333333,0,0,0,NA,2,1,1,1,3,"RAG.LOCAL",0,1,15
71,760,"Huatasani",3,3,1,1,1,0.333333333333333,0,0,0,NA,2,1,1,1,3,"RAG.SELF",1,1,17
71,760,"Huatasani",3,3,1,1,1,0.333333333333333,0,0,0,NA,2,1,1,1,3,"DG.LOCAL",0,0,NA
71,760,"Huatasani",3,3,1,1,1,0.333333333333333,0,0,0,NA,2,1,1,1,3,"DG.SELF",1,0,NA
72,1303,"Kananga",2,5,2,0.4,0.6,0.4,0,NA,0,0,5,1,1,1,4,"RAG.LOCAL",0,1,NA
72,1303,"Kananga",2,5,2,0.4,0.6,0.4,0,NA,0,0,5,1,1,1,4,"RAG.SELF",1,1,NA
72,1303,"Kananga",2,5,2,0.4,0.6,0.4,0,NA,0,0,5,1,1,1,4,"DG.LOCAL",0,0,NA
72,1303,"Kananga",2,5,2,0.4,0.6,0.4,0,NA,0,0,5,1,1,1,4,"DG.SELF",1,0,NA
73,761,"Huatasani",1,3,2,0.333333333333333,0.666666666666667,0.666666666666667,1,0,0,NA,1,0,1,1,4,"RAG.LOCAL",0,1,15
73,761,"Huatasani",1,3,2,0.333333333333333,0.666666666666667,0.666666666666667,1,0,0,NA,1,0,1,1,4,"RAG.SELF",1,1,8
73,761,"Huatasani",1,3,2,0.333333333333333,0.666666666666667,0.666666666666667,1,0,0,NA,1,0,1,1,4,"DG.LOCAL",0,0,NA
73,761,"Huatasani",1,3,2,0.333333333333333,0.666666666666667,0.666666666666667,1,0,0,NA,1,0,1,1,4,"DG.SELF",1,0,NA
74,1304,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,3,1,1,1,4,"RAG.LOCAL",0,1,NA
74,1304,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,3,1,1,1,4,"RAG.SELF",1,1,NA
74,1304,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,3,1,1,1,4,"DG.LOCAL",0,0,NA
74,1304,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,3,1,1,1,4,"DG.SELF",1,0,NA
75,1839,"Hadza",NA,NA,NA,NA,NA,NA,0,NA,1,NA,1,0,1,1,NA,"RAG.LOCAL",0,1,NA
75,1839,"Hadza",NA,NA,NA,NA,NA,NA,0,NA,1,NA,1,0,1,1,NA,"RAG.SELF",1,1,NA
75,1839,"Hadza",NA,NA,NA,NA,NA,NA,0,NA,1,NA,1,0,1,1,NA,"DG.LOCAL",0,0,0
75,1839,"Hadza",NA,NA,NA,NA,NA,NA,0,NA,1,NA,1,0,1,1,NA,"DG.SELF",1,0,0
76,762,"Huatasani",3,5,3,0.6,0.8,0.6,0,0,0,NA,1,1,0,1,0.666666666666667,"RAG.LOCAL",0,1,15
76,762,"Huatasani",3,5,3,0.6,0.8,0.6,0,0,0,NA,1,1,0,1,0.666666666666667,"RAG.SELF",1,1,12
76,762,"Huatasani",3,5,3,0.6,0.8,0.6,0,0,0,NA,1,1,0,1,0.666666666666667,"DG.LOCAL",0,0,NA
76,762,"Huatasani",3,5,3,0.6,0.8,0.6,0,0,0,NA,1,1,0,1,0.666666666666667,"DG.SELF",1,0,NA
77,1305,"Kananga",1,5,0,0.2,0.4,0,0,NA,0,0,0,0,1,1,2.33333333333333,"RAG.LOCAL",0,1,NA
77,1305,"Kananga",1,5,0,0.2,0.4,0,0,NA,0,0,0,0,1,1,2.33333333333333,"RAG.SELF",1,1,NA
77,1305,"Kananga",1,5,0,0.2,0.4,0,0,NA,0,0,0,0,1,1,2.33333333333333,"DG.LOCAL",0,0,5
77,1305,"Kananga",1,5,0,0.2,0.4,0,0,NA,0,0,0,0,1,1,2.33333333333333,"DG.SELF",1,0,4
78,763,"Huatasani",2,2,2,1,1,1,1,0,0,NA,4,0,1,1,3.33333333333333,"RAG.LOCAL",0,1,13
78,763,"Huatasani",2,2,2,1,1,1,1,0,0,NA,4,0,1,1,3.33333333333333,"RAG.SELF",1,1,9
78,763,"Huatasani",2,2,2,1,1,1,1,0,0,NA,4,0,1,1,3.33333333333333,"DG.LOCAL",0,0,NA
78,763,"Huatasani",2,2,2,1,1,1,1,0,0,NA,4,0,1,1,3.33333333333333,"DG.SELF",1,0,NA
79,1306,"Kananga",2,5,0,0.4,0.8,0,0,NA,1,0,8,0,0.5,1,2.33333333333333,"RAG.LOCAL",0,1,NA
79,1306,"Kananga",2,5,0,0.4,0.8,0,0,NA,1,0,8,0,0.5,1,2.33333333333333,"RAG.SELF",1,1,NA
79,1306,"Kananga",2,5,0,0.4,0.8,0,0,NA,1,0,8,0,0.5,1,2.33333333333333,"DG.LOCAL",0,0,5
79,1306,"Kananga",2,5,0,0.4,0.8,0,0,NA,1,0,8,0,0.5,1,2.33333333333333,"DG.SELF",1,0,1
80,764,"Huatasani",3,3,2,1,1,0.666666666666667,0,0,0,NA,5,1,1,1,2.33333333333333,"RAG.LOCAL",0,1,21
80,764,"Huatasani",3,3,2,1,1,0.666666666666667,0,0,0,NA,5,1,1,1,2.33333333333333,"RAG.SELF",1,1,15
80,764,"Huatasani",3,3,2,1,1,0.666666666666667,0,0,0,NA,5,1,1,1,2.33333333333333,"DG.LOCAL",0,0,NA
80,764,"Huatasani",3,3,2,1,1,0.666666666666667,0,0,0,NA,5,1,1,1,2.33333333333333,"DG.SELF",1,0,NA
81,1307,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,0,4,1,1,1,3.66666666666667,"RAG.LOCAL",0,1,NA
81,1307,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,0,4,1,1,1,3.66666666666667,"RAG.SELF",1,1,NA
81,1307,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,0,4,1,1,1,3.66666666666667,"DG.LOCAL",0,0,NA
81,1307,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,0,4,1,1,1,3.66666666666667,"DG.SELF",1,0,NA
82,1308,"Kananga",3,5,2,0.6,0.8,0.4,0,NA,0,0,1,1,1,1,2,"RAG.LOCAL",0,1,NA
82,1308,"Kananga",3,5,2,0.6,0.8,0.4,0,NA,0,0,1,1,1,1,2,"RAG.SELF",1,1,NA
82,1308,"Kananga",3,5,2,0.6,0.8,0.4,0,NA,0,0,1,1,1,1,2,"DG.LOCAL",0,0,5
82,1308,"Kananga",3,5,2,0.6,0.8,0.4,0,NA,0,0,1,1,1,1,2,"DG.SELF",1,0,5
83,765,"Huatasani",2,2,0,1,1,0,0,0,0,NA,2,1,1,1,4,"RAG.LOCAL",0,1,14
83,765,"Huatasani",2,2,0,1,1,0,0,0,0,NA,2,1,1,1,4,"RAG.SELF",1,1,17
83,765,"Huatasani",2,2,0,1,1,0,0,0,0,NA,2,1,1,1,4,"DG.LOCAL",0,0,NA
83,765,"Huatasani",2,2,0,1,1,0,0,0,0,NA,2,1,1,1,4,"DG.SELF",1,0,NA
84,1309,"Kananga",5,5,2,1,1,0.4,0,NA,0,0,8,1,1,1,2,"RAG.LOCAL",0,1,NA
84,1309,"Kananga",5,5,2,1,1,0.4,0,NA,0,0,8,1,1,1,2,"RAG.SELF",1,1,NA
84,1309,"Kananga",5,5,2,1,1,0.4,0,NA,0,0,8,1,1,1,2,"DG.LOCAL",0,0,NA
84,1309,"Kananga",5,5,2,1,1,0.4,0,NA,0,0,8,1,1,1,2,"DG.SELF",1,0,NA
85,766,"Huatasani",2,2,0,1,1,0,1,NA,0,NA,7,1,1,1,3.33333333333333,"RAG.LOCAL",0,1,14
85,766,"Huatasani",2,2,0,1,1,0,1,NA,0,NA,7,1,1,1,3.33333333333333,"RAG.SELF",1,1,12
85,766,"Huatasani",2,2,0,1,1,0,1,NA,0,NA,7,1,1,1,3.33333333333333,"DG.LOCAL",0,0,NA
85,766,"Huatasani",2,2,0,1,1,0,1,NA,0,NA,7,1,1,1,3.33333333333333,"DG.SELF",1,0,NA
86,1310,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,0,6,0,1,1,4,"RAG.LOCAL",0,1,NA
86,1310,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,0,6,0,1,1,4,"RAG.SELF",1,1,NA
86,1310,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,0,6,0,1,1,4,"DG.LOCAL",0,0,NA
86,1310,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,0,6,0,1,1,4,"DG.SELF",1,0,NA
87,767,"Huatasani",2,2,2,1,1,1,0,0,0,NA,3,1,1,1,2.66666666666667,"RAG.LOCAL",0,1,14
87,767,"Huatasani",2,2,2,1,1,1,0,0,0,NA,3,1,1,1,2.66666666666667,"RAG.SELF",1,1,19
87,767,"Huatasani",2,2,2,1,1,1,0,0,0,NA,3,1,1,1,2.66666666666667,"DG.LOCAL",0,0,NA
87,767,"Huatasani",2,2,2,1,1,1,0,0,0,NA,3,1,1,1,2.66666666666667,"DG.SELF",1,0,NA
88,1311,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,1,1,1,1,3,"RAG.LOCAL",0,1,NA
88,1311,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,1,1,1,1,3,"RAG.SELF",1,1,NA
88,1311,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,1,1,1,1,3,"DG.LOCAL",0,0,5
88,1311,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,1,1,1,1,3,"DG.SELF",1,0,5
89,768,"Huatasani",1,2,0,0.5,0.5,0,1,0,0,NA,3,1,1,1,0,"RAG.LOCAL",0,1,17
89,768,"Huatasani",1,2,0,0.5,0.5,0,1,0,0,NA,3,1,1,1,0,"RAG.SELF",1,1,14
89,768,"Huatasani",1,2,0,0.5,0.5,0,1,0,0,NA,3,1,1,1,0,"DG.LOCAL",0,0,NA
89,768,"Huatasani",1,2,0,0.5,0.5,0,1,0,0,NA,3,1,1,1,0,"DG.SELF",1,0,NA
90,1312,"Kananga",2,5,1,0.4,0.8,0.2,0,NA,0,0,0,1,0.5,1,2,"RAG.LOCAL",0,1,NA
90,1312,"Kananga",2,5,1,0.4,0.8,0.2,0,NA,0,0,0,1,0.5,1,2,"RAG.SELF",1,1,NA
90,1312,"Kananga",2,5,1,0.4,0.8,0.2,0,NA,0,0,0,1,0.5,1,2,"DG.LOCAL",0,0,5
90,1312,"Kananga",2,5,1,0.4,0.8,0.2,0,NA,0,0,0,1,0.5,1,2,"DG.SELF",1,0,5
91,1997,"Marajo",1,1,0,1,1,0,1,0,0,NA,0,1,1,1,2.66666666666667,"RAG.LOCAL",0,1,15
91,1997,"Marajo",1,1,0,1,1,0,1,0,0,NA,0,1,1,1,2.66666666666667,"RAG.SELF",1,1,13
91,1997,"Marajo",1,1,0,1,1,0,1,0,0,NA,0,1,1,1,2.66666666666667,"DG.LOCAL",0,0,NA
91,1997,"Marajo",1,1,0,1,1,0,1,0,0,NA,0,1,1,1,2.66666666666667,"DG.SELF",1,0,NA
92,367,"Sursurunga",4,5,2,0.8,0.8,0.4,1,0,0,NA,5,0,1,1,2,"RAG.LOCAL",0,1,15
92,367,"Sursurunga",4,5,2,0.8,0.8,0.4,1,0,0,NA,5,0,1,1,2,"RAG.SELF",1,1,17
92,367,"Sursurunga",4,5,2,0.8,0.8,0.4,1,0,0,NA,5,0,1,1,2,"DG.LOCAL",0,0,NA
92,367,"Sursurunga",4,5,2,0.8,0.8,0.4,1,0,0,NA,5,0,1,1,2,"DG.SELF",1,0,NA
93,532,"Turkana",3,5,1,0.6,0.8,0.2,0,0,0,NA,0,0,1,1,1.33333333333333,"RAG.LOCAL",0,1,20
93,532,"Turkana",3,5,1,0.6,0.8,0.2,0,0,0,NA,0,0,1,1,1.33333333333333,"RAG.SELF",1,1,11
93,532,"Turkana",3,5,1,0.6,0.8,0.2,0,0,0,NA,0,0,1,1,1.33333333333333,"DG.LOCAL",0,0,NA
93,532,"Turkana",3,5,1,0.6,0.8,0.2,0,0,0,NA,0,0,1,1,1.33333333333333,"DG.SELF",1,0,NA
94,769,"Huatasani",3,5,2,0.6,0.8,0.4,0,1,0,NA,1,1,0.5,1,2.33333333333333,"RAG.LOCAL",0,1,14
94,769,"Huatasani",3,5,2,0.6,0.8,0.4,0,1,0,NA,1,1,0.5,1,2.33333333333333,"RAG.SELF",1,1,12
94,769,"Huatasani",3,5,2,0.6,0.8,0.4,0,1,0,NA,1,1,0.5,1,2.33333333333333,"DG.LOCAL",0,0,NA
94,769,"Huatasani",3,5,2,0.6,0.8,0.4,0,1,0,NA,1,1,0.5,1,2.33333333333333,"DG.SELF",1,0,NA
95,1313,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,1,6,0,1,1,1.66666666666667,"RAG.LOCAL",0,1,NA
95,1313,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,1,6,0,1,1,1.66666666666667,"RAG.SELF",1,1,NA
95,1313,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,1,6,0,1,1,1.66666666666667,"DG.LOCAL",0,0,5
95,1313,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,1,6,0,1,1,1.66666666666667,"DG.SELF",1,0,5
96,770,"Huatasani",NA,NA,NA,NA,NA,NA,1,0,0,NA,7,1,1,1,4,"RAG.LOCAL",0,1,27
96,770,"Huatasani",NA,NA,NA,NA,NA,NA,1,0,0,NA,7,1,1,1,4,"RAG.SELF",1,1,0
96,770,"Huatasani",NA,NA,NA,NA,NA,NA,1,0,0,NA,7,1,1,1,4,"DG.LOCAL",0,0,NA
96,770,"Huatasani",NA,NA,NA,NA,NA,NA,1,0,0,NA,7,1,1,1,4,"DG.SELF",1,0,NA
97,1314,"Kananga",3,5,1,0.6,0.6,0.2,0,NA,0,0,3,1,0.5,1,1.66666666666667,"RAG.LOCAL",0,1,NA
97,1314,"Kananga",3,5,1,0.6,0.6,0.2,0,NA,0,0,3,1,0.5,1,1.66666666666667,"RAG.SELF",1,1,NA
97,1314,"Kananga",3,5,1,0.6,0.6,0.2,0,NA,0,0,3,1,0.5,1,1.66666666666667,"DG.LOCAL",0,0,5
97,1314,"Kananga",3,5,1,0.6,0.6,0.2,0,NA,0,0,3,1,0.5,1,1.66666666666667,"DG.SELF",1,0,6
98,771,"Huatasani",2,2,1,1,1,0.5,0,0,0,NA,1,0,0.5,1,0,"RAG.LOCAL",0,1,13
98,771,"Huatasani",2,2,1,1,1,0.5,0,0,0,NA,1,0,0.5,1,0,"RAG.SELF",1,1,15
98,771,"Huatasani",2,2,1,1,1,0.5,0,0,0,NA,1,0,0.5,1,0,"DG.LOCAL",0,0,NA
98,771,"Huatasani",2,2,1,1,1,0.5,0,0,0,NA,1,0,0.5,1,0,"DG.SELF",1,0,NA
99,1315,"Kananga",3,5,2,0.6,1,0.4,0,NA,0,0,9,1,1,1,3.33333333333333,"RAG.LOCAL",0,1,NA
99,1315,"Kananga",3,5,2,0.6,1,0.4,0,NA,0,0,9,1,1,1,3.33333333333333,"RAG.SELF",1,1,NA
99,1315,"Kananga",3,5,2,0.6,1,0.4,0,NA,0,0,9,1,1,1,3.33333333333333,"DG.LOCAL",0,0,NA
99,1315,"Kananga",3,5,2,0.6,1,0.4,0,NA,0,0,9,1,1,1,3.33333333333333,"DG.SELF",1,0,NA
100,1316,"Kananga",4,5,1,0.8,1,0.2,0,NA,0,0,10,1,1,1,1,"RAG.LOCAL",0,1,NA
100,1316,"Kananga",4,5,1,0.8,1,0.2,0,NA,0,0,10,1,1,1,1,"RAG.SELF",1,1,NA
100,1316,"Kananga",4,5,1,0.8,1,0.2,0,NA,0,0,10,1,1,1,1,"DG.LOCAL",0,0,5
100,1316,"Kananga",4,5,1,0.8,1,0.2,0,NA,0,0,10,1,1,1,1,"DG.SELF",1,0,6
101,772,"Huatasani",0,1,0,0,0,0,0,0,0,NA,2,1,1,1,3.66666666666667,"RAG.LOCAL",0,1,14
101,772,"Huatasani",0,1,0,0,0,0,0,0,0,NA,2,1,1,1,3.66666666666667,"RAG.SELF",1,1,12
101,772,"Huatasani",0,1,0,0,0,0,0,0,0,NA,2,1,1,1,3.66666666666667,"DG.LOCAL",0,0,NA
101,772,"Huatasani",0,1,0,0,0,0,0,0,0,NA,2,1,1,1,3.66666666666667,"DG.SELF",1,0,NA
102,1317,"Kananga",5,5,1,1,1,0.2,0,NA,0,0,NA,1,1,1,4,"RAG.LOCAL",0,1,NA
102,1317,"Kananga",5,5,1,1,1,0.2,0,NA,0,0,NA,1,1,1,4,"RAG.SELF",1,1,NA
102,1317,"Kananga",5,5,1,1,1,0.2,0,NA,0,0,NA,1,1,1,4,"DG.LOCAL",0,0,NA
102,1317,"Kananga",5,5,1,1,1,0.2,0,NA,0,0,NA,1,1,1,4,"DG.SELF",1,0,NA
103,773,"Huatasani",4,4,2,1,1,0.5,1,0,0,NA,4,1,1,1,3.66666666666667,"RAG.LOCAL",0,1,17
103,773,"Huatasani",4,4,2,1,1,0.5,1,0,0,NA,4,1,1,1,3.66666666666667,"RAG.SELF",1,1,19
103,773,"Huatasani",4,4,2,1,1,0.5,1,0,0,NA,4,1,1,1,3.66666666666667,"DG.LOCAL",0,0,NA
103,773,"Huatasani",4,4,2,1,1,0.5,1,0,0,NA,4,1,1,1,3.66666666666667,"DG.SELF",1,0,NA
104,1318,"Kananga",2,5,2,0.4,0.8,0.4,0,NA,0,0,6,1,1,1,3.66666666666667,"RAG.LOCAL",0,1,NA
104,1318,"Kananga",2,5,2,0.4,0.8,0.4,0,NA,0,0,6,1,1,1,3.66666666666667,"RAG.SELF",1,1,NA
